year,iso3_d,dist,gdp_source_o,gdp_source_d,gdp_ppp_o,gdp_ppp_d,fta_wto
2014,GHA,12871.0,3.0,1.0,,109876698.979,0.0
2015,GHA,12940.0,3.0,1.0,,115407835.009,0.0
2016,GHA,12940.0,3.0,1.0,,121107641.525,0.0
2017,GHA,12940.0,3.0,,,148982694.254,0.0
2018,GHA,12940.0,3.0,,,161999623.782,0.0
2019,GHA,12940.0,3.0,,,175628483.454,0.0
2020,GHA,12940.0,,,,178658725.562,0.0
2021,GHA,12940.0,,,,196050132.519,0.0
1996,GIB,11240.0,3.0,,,,0.0
1997,GIB,11240.0,3.0,,,,0.0
1998,GIB,11240.0,3.0,,,,0.0
1999,GIB,11240.0,3.0,,,,0.0
2000,GIB,11240.0,3.0,,,,0.0
2001,GIB,11240.0,3.0,,,,0.0
2002,GIB,11240.0,3.0,,,,0.0
2003,GIB,11240.0,3.0,,,,0.0
2004,GIB,11240.0,3.0,,,,0.0
2005,GIB,11240.0,3.0,,,,0.0
2006,GIB,11240.0,3.0,,,,0.0
2007,GIB,11240.0,3.0,,,,0.0
2008,GIB,11240.0,3.0,,,,0.0
2009,GIB,11240.0,3.0,,,,0.0
2010,GIB,11240.0,3.0,,,,0.0
2011,GIB,11240.0,3.0,,,,0.0
2012,GIB,11240.0,3.0,,,,0.0
2013,GIB,11240.0,3.0,,,,0.0
2014,GIB,11240.0,3.0,,,,0.0
2015,GIB,11240.0,3.0,,,,0.0
2016,GIB,11240.0,3.0,,,,0.0
2017,GIB,11240.0,3.0,,,,0.0
2018,GIB,11240.0,3.0,,,,0.0
2019,GIB,11240.0,3.0,,,,0.0
2020,GIB,11240.0,,,,,0.0
2021,GIB,11240.0,,,,,0.0
1996,GIN,13831.0,3.0,1.0,,6374974.32,0.0
1997,GIN,13831.0,3.0,1.0,,6820061.668,0.0
1998,GIN,13831.0,3.0,1.0,,7145305.327,0.0
1999,GIN,13831.0,3.0,1.0,,7531199.106,0.0
2000,GIN,13831.0,3.0,1.0,,7895373.101,0.0
2001,GIN,13831.0,3.0,1.0,,8370723.312,0.0
2002,GIN,13831.0,3.0,1.0,,8938176.089,0.0
2003,GIN,13831.0,3.0,1.0,,9230235.939,0.0
2004,GIN,13831.0,3.0,1.0,,9705979.391,0.0
2005,GIN,13831.0,3.0,1.0,,10318557.935,0.0
2006,GIN,13831.0,3.0,1.0,,10901112.899,0.0
2007,GIN,13831.0,3.0,1.0,,11387934.427,0.0
2008,GIN,13831.0,3.0,1.0,,12184564.691,0.0
2009,GIN,13831.0,3.0,1.0,,12242699.028,0.0
2010,GIN,13831.0,3.0,1.0,,12632165.581,0.0
2011,GIN,13831.0,3.0,1.0,,13396928.29,0.0
2012,GIN,13831.0,3.0,1.0,,14181829.674,0.0
2013,GIN,13831.0,3.0,1.0,,14742317.065,0.0
2014,GIN,13831.0,3.0,1.0,,15066281.201,0.0
2015,GIN,13831.0,3.0,1.0,,15243609.966,0.0
2016,GIN,13831.0,3.0,1.0,,16247178.969,0.0
2017,GIN,13831.0,3.0,,,29176885.98,0.0
2018,GIN,13831.0,3.0,,,31773456.072,0.0
2019,GIN,13831.0,3.0,,,34158403.647,0.0
2020,GIN,13831.0,,,,36173203.713,0.0
2021,GIN,13831.0,,,,38853052.641,0.0
1996,GLP,15454.0,3.0,,,,0.0
1997,GLP,15454.0,3.0,,,,0.0
1998,GLP,15454.0,3.0,,,,0.0
1999,GLP,15454.0,3.0,,,,0.0
2000,GLP,15454.0,3.0,,,,0.0
2001,GLP,15454.0,3.0,,,,0.0
2002,GLP,15454.0,3.0,,,,0.0
2003,GLP,15454.0,3.0,,,,0.0
2004,GLP,15454.0,3.0,,,,0.0
2005,GLP,15454.0,3.0,,,,0.0
2006,GLP,15454.0,3.0,,,,0.0
2007,GLP,15454.0,3.0,,,,0.0
2008,GLP,15454.0,3.0,,,,0.0
2009,GLP,15454.0,3.0,,,,0.0
2010,GLP,15454.0,3.0,,,,0.0
2011,GLP,15454.0,3.0,,,,0.0
2012,GLP,15454.0,3.0,,,,0.0
2013,GLP,15454.0,3.0,,,,0.0
2014,GLP,15454.0,3.0,,,,0.0
2015,GLP,15454.0,3.0,,,,0.0
2016,GLP,15454.0,3.0,,,,0.0
2017,GLP,15454.0,3.0,,,,0.0
2018,GLP,15454.0,3.0,,,,0.0
2019,GLP,15454.0,3.0,,,,0.0
2020,GLP,15454.0,,,,,0.0
2021,GLP,15454.0,,,,,0.0
1996,GMB,13796.0,3.0,1.0,,1170952.935,0.0
1997,GMB,13796.0,3.0,1.0,,1249352.524,0.0
1998,GMB,13796.0,3.0,1.0,,1307113.073,0.0
1999,GMB,13796.0,3.0,1.0,,1412051.532,0.0
2000,GMB,13796.0,3.0,1.0,,1523613.115,0.0
2001,GMB,13796.0,3.0,1.0,,1648718.166,0.0
2002,GMB,13796.0,3.0,1.0,,1619622.128,0.0
2003,GMB,13796.0,3.0,1.0,,1765405.089,0.0
2004,GMB,13796.0,3.0,1.0,,1941832.196,0.0
2005,GMB,13796.0,3.0,1.0,,1985439.195,0.0
2006,GMB,13796.0,3.0,1.0,,2069441.175,0.0
2007,GMB,13796.0,3.0,1.0,,2201657.684,0.0
2008,GMB,13796.0,3.0,1.0,,2373579.535,0.0
2009,GMB,13796.0,3.0,1.0,,2545856.592,0.0
2010,GMB,13796.0,3.0,1.0,,2745086.942,0.0
2011,GMB,13796.0,3.0,1.0,,2680483.729,0.0
2012,GMB,13796.0,3.0,1.0,,2889890.277,0.0
2013,GMB,13796.0,3.0,1.0,,3076956.544,0.0
2014,GMB,13796.0,3.0,1.0,,3159527.348,0.0
2015,GMB,13796.0,3.0,1.0,,3344123.959,0.0
2016,GMB,13796.0,3.0,1.0,,3443182.279,0.0
2017,GMB,13796.0,3.0,,,4588632.823,0.0
2018,GMB,13796.0,3.0,,,5038169.413,0.0
2019,GMB,13796.0,3.0,,,5447372.732,0.0
2020,GMB,13796.0,,,,5501899.807,0.0
2021,GMB,13796.0,,,,6052951.975,0.0
1996,GNB,13828.0,3.0,1.0,,1539453.011,0.0
1997,GNB,13828.0,3.0,1.0,,1667577.858,0.0
1998,GNB,13828.0,3.0,1.0,,1212000.919,0.0
1999,GNB,13828.0,3.0,1.0,,1243168.168,0.0
2000,GNB,13828.0,3.0,1.0,,1340458.501,0.0
2001,GNB,13828.0,3.0,1.0,,1401016.27,0.0
2002,GNB,13828.0,3.0,1.0,,1408509.233,0.0
2003,GNB,13828.0,3.0,1.0,,1444762.892,0.0
2004,GNB,13828.0,3.0,1.0,,1525482.575,0.0
2005,GNB,13828.0,3.0,1.0,,1641729.067,0.0
2006,GNB,13828.0,3.0,1.0,,1731252.199,0.0
2007,GNB,13828.0,3.0,1.0,,1834290.81,0.0
2008,GNB,13828.0,3.0,1.0,,1930259.179,0.0
2009,GNB,13828.0,3.0,1.0,,2009327.661,0.0
2010,GNB,13828.0,3.0,1.0,,2124006.404,0.0
2011,GNB,13828.0,3.0,1.0,,2370210.33,0.0
2012,GNB,13828.0,3.0,1.0,,2370469.705,0.0
2013,GNB,13828.0,3.0,1.0,,2428511.294,0.0
2014,GNB,13828.0,3.0,1.0,,2534805.314,0.0
2015,GNB,13828.0,3.0,1.0,,2684975.037,0.0
2016,GNB,13828.0,3.0,1.0,,2871908.455,0.0
2017,GNB,13828.0,3.0,,,3519615.667,0.0
2018,GNB,13828.0,3.0,,,3649961.684,0.0
2019,GNB,13828.0,3.0,,,3882435.325,0.0
2020,GNB,13828.0,,,,3834926.315,0.0
2021,GNB,13828.0,,,,4146064.483,0.0
1996,GNQ,12102.0,3.0,1.0,,1070950.355,0.0
1997,GNQ,12102.0,3.0,1.0,,2722904.769,0.0
1998,GNQ,12102.0,3.0,1.0,,3406837.252,0.0
1999,GNQ,12102.0,3.0,1.0,,4346684.149,0.0
2000,GNQ,12102.0,3.0,1.0,,5255304.481,0.0
2001,GNQ,12102.0,3.0,1.0,,8781778.849,0.0
2002,GNQ,12102.0,3.0,1.0,,10652011.228,0.0
2003,GNQ,12102.0,3.0,1.0,,12380575.098,0.0
2004,GNQ,12102.0,3.0,1.0,,17554826.863,0.0
2005,GNQ,12102.0,3.0,1.0,,21154488.253,0.0
2006,GNQ,12102.0,3.0,1.0,,23484422.402,0.0
2007,GNQ,12102.0,3.0,1.0,,27793851.199,0.0
2008,GNQ,12102.0,3.0,1.0,,33383158.834,0.0
2009,GNQ,12102.0,3.0,1.0,,34088542.632,0.0
2010,GNQ,12102.0,3.0,1.0,,31425606.407,0.0
2011,GNQ,12102.0,3.0,1.0,,34166939.303,0.0
2012,GNQ,12102.0,3.0,1.0,,37688884.732,0.0
2013,GNQ,12102.0,3.0,1.0,,36714650.895,0.0
2014,GNQ,12102.0,3.0,1.0,,37112411.42,0.0
2015,GNQ,12102.0,3.0,1.0,,34087359.593,0.0
2016,GNQ,12102.0,3.0,1.0,,31190876.537,0.0
2017,GNQ,12102.0,3.0,,,28459489.607,0.0
2018,GNQ,12102.0,3.0,,,27322097.006,0.0
2019,GNQ,12102.0,3.0,,,26286272.02,0.0
2020,GNQ,12102.0,,,,25474719.319,0.0
2021,GNQ,12102.0,,,,26282444.539,0.0
1996,GRC,8974.0,3.0,1.0,,171120830.289,0.0
1997,GRC,8974.0,3.0,1.0,,182757003.454,0.0
1998,GRC,8974.0,3.0,1.0,,193131757.855,0.0
1999,GRC,8974.0,3.0,1.0,,198711870.544,0.0
2000,GRC,8974.0,3.0,1.0,,210755176.396,0.0
2001,GRC,8974.0,3.0,1.0,,228231416.082,0.0
2002,GRC,8974.0,3.0,1.0,,246559427.996,0.0
2003,GRC,8974.0,3.0,1.0,,260839187.353,0.0
2004,GRC,8974.0,3.0,1.0,,278865832.297,0.0
2005,GRC,8974.0,3.0,1.0,,281028288.405,0.0
2006,GRC,8974.0,3.0,1.0,,314476206.162,0.0
2007,GRC,8974.0,3.0,1.0,,323504148.095,0.0
2008,GRC,8974.0,3.0,1.0,,341817992.912,0.0
2009,GRC,8974.0,3.0,1.0,,337613679.843,0.0
2010,GRC,8974.0,3.0,1.0,,313653326.969,0.0
2011,GRC,8974.0,3.0,1.0,,290296713.795,0.0
2012,GRC,8974.0,3.0,1.0,,279267183.855,0.0
2013,GRC,8974.0,3.0,1.0,,286168672.044,0.0
2014,GRC,8974.0,3.0,1.0,,287892477.511,0.0
2015,GRC,8974.0,3.0,1.0,,285216162.756,0.0
2016,GRC,8974.0,3.0,1.0,,287830201.511,0.0
2017,GRC,8974.0,3.0,,,307636097.252,0.0
2018,GRC,8974.0,3.0,,,317881651.462,0.0
2019,GRC,8974.0,3.0,,,325467199.372,0.0
2020,GRC,8974.0,,,,299066091.543,0.0
2021,GRC,8974.0,,,,333749205.468,0.0
1996,GRD,15889.0,3.0,1.0,,553353.111,0.0
1997,GRD,15889.0,3.0,1.0,,591052.201,0.0
1998,GRD,15889.0,3.0,1.0,,667627.08,0.0
1999,GRD,15889.0,3.0,1.0,,724672.19,0.0
2000,GRD,15889.0,3.0,1.0,,777389.915,0.0
2001,GRD,15889.0,3.0,1.0,,779013.713,0.0
2002,GRD,15889.0,3.0,1.0,,818160.829,0.0
2003,GRD,15889.0,3.0,1.0,,913449.948,0.0
2004,GRD,15889.0,3.0,1.0,,932490.518,0.0
2005,GRD,15889.0,3.0,1.0,,1090247.224,0.0
2006,GRD,15889.0,3.0,1.0,,1078593.824,0.0
2007,GRD,15889.0,3.0,1.0,,1175404.17,0.0
2008,GRD,15889.0,3.0,1.0,,1209835.05,0.0
2009,GRD,15889.0,3.0,1.0,,1138397.889,0.0
2010,GRD,15889.0,3.0,1.0,,1146410.373,0.0
2011,GRD,15889.0,3.0,1.0,,1179028.541,0.0
2012,GRD,15889.0,3.0,1.0,,1186874.683,0.0
2013,GRD,15889.0,3.0,1.0,,1234412.549,0.0
2014,GRD,15889.0,3.0,1.0,,1348951.64,0.0
2015,GRD,15889.0,3.0,1.0,,1448391.593,0.0
2016,GRD,15889.0,3.0,1.0,,1494657.886,0.0
2017,GRD,15889.0,3.0,,,1798099.078,0.0
2018,GRD,15889.0,3.0,,,1921352.415,0.0
2019,GRD,15889.0,3.0,,,1968934.802,0.0
2020,GRD,15889.0,,,,1718563.487,0.0
2021,GRD,15889.0,,,,1885137.109,0.0
1996,GRL,10098.0,3.0,1.0,,,0.0
1997,GRL,10098.0,3.0,1.0,,,0.0
1998,GRL,10098.0,3.0,1.0,,,0.0
1999,GRL,10098.0,3.0,1.0,,,0.0
2000,GRL,10098.0,3.0,1.0,,,0.0
2001,GRL,10098.0,3.0,1.0,,,0.0
2002,GRL,10098.0,3.0,1.0,,,0.0
2003,GRL,10098.0,3.0,1.0,,,0.0
2004,GRL,10098.0,3.0,1.0,,,0.0
2005,GRL,10098.0,3.0,1.0,,,0.0
2006,GRL,10098.0,3.0,1.0,,,0.0
2007,GRL,10098.0,3.0,1.0,,,0.0
2008,GRL,10098.0,3.0,1.0,,,0.0
2009,GRL,10098.0,3.0,1.0,,,0.0
2010,GRL,10098.0,3.0,1.0,,,0.0
2011,GRL,10098.0,3.0,1.0,,,0.0
2012,GRL,10098.0,3.0,1.0,,,0.0
2013,GRL,10098.0,3.0,1.0,,,0.0
2014,GRL,10098.0,3.0,1.0,,,0.0
2015,GRL,10098.0,3.0,1.0,,,0.0
2016,GRL,10098.0,3.0,,,,0.0
2017,GRL,10098.0,3.0,,,,0.0
2018,GRL,10098.0,3.0,,,,0.0
2019,GRL,10098.0,3.0,,,,0.0
2020,GRL,10098.0,,,,,0.0
2021,GRL,10098.0,,,,,0.0
1996,GTM,14424.0,3.0,1.0,,44538274.52,0.0
1997,GTM,14424.0,3.0,1.0,,47277505.397,0.0
1998,GTM,14424.0,3.0,1.0,,50177023.737,0.0
1999,GTM,14424.0,3.0,1.0,,52904775.441,0.0
2000,GTM,14424.0,3.0,1.0,,56061343.668,0.0
2001,GTM,14424.0,3.0,1.0,,58676399.101,0.0
2002,GTM,14424.0,3.0,1.0,,61880781.025,0.0
2003,GTM,14424.0,3.0,1.0,,64712019.57,0.0
2004,GTM,14424.0,3.0,1.0,,68587283.625,0.0
2005,GTM,14424.0,3.0,1.0,,73102142.991,0.0
2006,GTM,14424.0,3.0,1.0,,79401591.855,0.0
2007,GTM,14424.0,3.0,1.0,,86653470.298,1.0
2008,GTM,14424.0,3.0,1.0,,91252281.019,1.0
2009,GTM,14424.0,3.0,1.0,,92428615.551,1.0
2010,GTM,14424.0,3.0,1.0,,96242501.056,1.0
2011,GTM,14424.0,3.0,1.0,,102317810.921,1.0
2012,GTM,14424.0,3.0,1.0,,107297400.117,1.0
2013,GTM,14424.0,3.0,1.0,,113061302.826,1.0
2014,GTM,14424.0,3.0,1.0,,119889627.492,1.0
2015,GTM,14424.0,3.0,1.0,,126196431.539,1.0
2016,GTM,14424.0,3.0,1.0,,131777094.025,1.0
2017,GTM,14424.0,3.0,,,133882980.508,1.0
2018,GTM,14424.0,3.0,,,141635439.917,1.0
2019,GTM,14424.0,3.0,,,149743699.389,1.0
2020,GTM,14424.0,,,,149245941.088,1.0
2021,GTM,14424.0,,,,167149184.67,1.0
1996,GUF,16625.0,3.0,,,,0.0
1997,GUF,16625.0,3.0,,,,0.0
1998,GUF,16625.0,3.0,,,,0.0
1999,GUF,16625.0,3.0,,,,0.0
2000,GUF,16625.0,3.0,,,,0.0
2001,GUF,16625.0,3.0,,,,0.0
2002,GUF,16625.0,3.0,,,,0.0
2003,GUF,16625.0,3.0,,,,0.0
2004,GUF,16625.0,3.0,,,,0.0
2005,GUF,16625.0,3.0,,,,0.0
2006,GUF,16625.0,3.0,,,,0.0
2007,GUF,16625.0,3.0,,,,0.0
2008,GUF,16625.0,3.0,,,,0.0
2009,GUF,16625.0,3.0,,,,0.0
2010,GUF,16625.0,3.0,,,,0.0
2011,GUF,16625.0,3.0,,,,0.0
2012,GUF,16625.0,3.0,,,,0.0
2013,GUF,16625.0,3.0,,,,0.0
2014,GUF,16625.0,3.0,,,,0.0
2015,GUF,16625.0,3.0,,,,0.0
2016,GUF,16625.0,3.0,,,,0.0
2017,GUF,16625.0,3.0,,,,0.0
2018,GUF,16625.0,3.0,,,,0.0
2019,GUF,16625.0,3.0,,,,0.0
2020,GUF,16625.0,,,,,0.0
2021,GUF,16625.0,,,,,0.0
1996,GUM,2755.0,3.0,,,,0.0
1997,GUM,2755.0,3.0,,,,0.0
1998,GUM,2755.0,3.0,,,,0.0
1999,GUM,2755.0,3.0,,,,0.0
2000,GUM,2755.0,3.0,,,,0.0
2001,GUM,2755.0,3.0,,,,0.0
2002,GUM,2755.0,3.0,1.0,,,0.0
2003,GUM,2755.0,3.0,1.0,,,0.0
2004,GUM,2755.0,3.0,1.0,,,0.0
2005,GUM,2755.0,3.0,1.0,,,0.0
2006,GUM,2755.0,3.0,1.0,,,0.0
2007,GUM,2755.0,3.0,1.0,,,0.0
2008,GUM,2755.0,3.0,1.0,,,0.0
2009,GUM,2755.0,3.0,1.0,,,0.0
2010,GUM,2755.0,3.0,1.0,,,0.0
2011,GUM,2755.0,3.0,1.0,,,0.0
2012,GUM,2755.0,3.0,1.0,,,0.0
2013,GUM,2755.0,3.0,1.0,,,0.0
2014,GUM,2755.0,3.0,1.0,,,0.0
2015,GUM,2755.0,3.0,1.0,,,0.0
2016,GUM,2755.0,3.0,,,,0.0
2017,GUM,2755.0,3.0,,,,0.0
2018,GUM,2755.0,3.0,,,,0.0
2019,GUM,2755.0,3.0,,,,0.0
2020,GUM,2755.0,,,,,0.0
2021,GUM,2755.0,,,,,0.0
1996,GUY,16484.0,3.0,1.0,,2380181.811,0.0
1997,GUY,16484.0,3.0,1.0,,2571668.067,0.0
1998,GUY,16484.0,3.0,1.0,,2555161.732,0.0
1999,GUY,16484.0,3.0,1.0,,2671310.482,0.0
2000,GUY,16484.0,3.0,1.0,,2694483.154,0.0
2001,GUY,16484.0,3.0,1.0,,2817895.21,0.0
2002,GUY,16484.0,3.0,1.0,,2891224.156,0.0
2003,GUY,16484.0,3.0,1.0,,2919233.054,0.0
2004,GUY,16484.0,3.0,1.0,,3098305.223,0.0
2005,GUY,16484.0,3.0,1.0,,3135415.507,0.0
2006,GUY,16484.0,3.0,1.0,,3397519.666,0.0
2007,GUY,16484.0,3.0,1.0,,3732803.35,0.0
2008,GUY,16484.0,3.0,1.0,,3881258.194,0.0
2009,GUY,16484.0,3.0,1.0,,4040516.375,0.0
2010,GUY,16484.0,3.0,1.0,,4268627.865,0.0
2011,GUY,16484.0,3.0,1.0,,4593641.614,0.0
2012,GUY,16484.0,3.0,1.0,,4903585.273,0.0
2013,GUY,16484.0,3.0,1.0,,5242960.576,0.0
2014,GUY,16484.0,3.0,1.0,,5541811.051,0.0
2015,GUY,16484.0,3.0,1.0,,5779251.588,0.0
2016,GUY,16484.0,3.0,1.0,,6046379.23,0.0
2017,GUY,16484.0,3.0,,,9306806.134,0.0
2018,GUY,16484.0,3.0,,,9952337.449,0.0
2019,GUY,16484.0,3.0,,,10672596.69,0.0
2020,GUY,16484.0,,,,15497551.857,0.0
2021,GUY,16484.0,,,,19358092.547,0.0
1996,HKG,801.0,3.0,1.0,,154185778.811,0.0
1997,HKG,801.0,3.0,1.0,,164822231.919,0.0
1998,HKG,801.0,3.0,1.0,,156809861.591,0.0
1999,HKG,801.0,3.0,1.0,,163200579.627,0.0
2000,HKG,801.0,3.0,1.0,,179705647.489,0.0
2001,HKG,801.0,3.0,1.0,,184831764.615,0.0
2002,HKG,801.0,3.0,1.0,,190778333.276,0.0
2003,HKG,801.0,3.0,1.0,,200529717.208,0.0
2004,HKG,801.0,3.0,1.0,,223969737.244,0.0
2005,HKG,801.0,3.0,1.0,,248255920.496,0.0
2006,HKG,801.0,3.0,1.0,,273878402.942,0.0
2007,HKG,801.0,3.0,1.0,,299344198.866,0.0
2008,HKG,801.0,3.0,1.0,,311710968.724,0.0
2009,HKG,801.0,3.0,1.0,,306354744.116,0.0
2010,HKG,801.0,3.0,1.0,,331082639.351,0.0
2011,HKG,801.0,3.0,1.0,,354187869.99,0.0
2012,HKG,801.0,3.0,1.0,,366845370.111,0.0
2013,HKG,801.0,3.0,1.0,,384331658.304,0.0
2014,HKG,801.0,3.0,1.0,,402019433.865,0.0
2015,HKG,801.0,3.0,1.0,,416073961.335,0.0
2016,HKG,801.0,3.0,1.0,,430169210.837,0.0
2017,HKG,801.0,3.0,,,442425449.123,0.0
2018,HKG,801.0,3.0,,,465891503.023,0.0
2019,HKG,801.0,3.0,,,466266217.09,0.0
2020,HKG,801.0,,,,441229462.673,0.0
2021,HKG,801.0,,,,489061172.176,0.0
1996,HND,14687.0,3.0,1.0,,14383135.404,0.0
1997,HND,14687.0,3.0,1.0,,15359849.531,0.0
1998,HND,14687.0,3.0,1.0,,15977059.165,0.0
1999,HND,14687.0,3.0,1.0,,15915047.569,0.0
2000,HND,14687.0,3.0,1.0,,17212835.067,0.0
2001,HND,14687.0,3.0,1.0,,18084519.376,0.0
2002,HND,14687.0,3.0,1.0,,19051516.028,0.0
2003,HND,14687.0,3.0,1.0,,20314967.764,0.0
2004,HND,14687.0,3.0,1.0,,22174477.022,0.0
2005,HND,14687.0,3.0,1.0,,24272830.901,0.0
2006,HND,14687.0,3.0,1.0,,26661586.554,0.0
2007,HND,14687.0,3.0,1.0,,29064956.818,0.0
2008,HND,14687.0,3.0,1.0,,30889137.475,1.0
2009,HND,14687.0,3.0,1.0,,30366907.263,1.0
2010,HND,14687.0,3.0,1.0,,31884663.509,1.0
2011,HND,14687.0,3.0,1.0,,33791210.423,1.0
2012,HND,14687.0,3.0,1.0,,35834494.56,1.0
2013,HND,14687.0,3.0,1.0,,37429721.1,1.0
2014,HND,14687.0,3.0,1.0,,39264968.683,1.0
2015,HND,14687.0,3.0,1.0,,41132328.316,1.0
2016,HND,14687.0,3.0,1.0,,43177487.893,1.0
2017,HND,14687.0,3.0,,,52444135.53,1.0
2018,HND,14687.0,3.0,,,55761679.699,1.0
2019,HND,14687.0,3.0,,,58264953.973,1.0
2020,HND,14687.0,,,,53680916.828,1.0
2021,HND,14687.0,,,,62919565.687,1.0
1996,HRV,9165.0,3.0,1.0,,39526908.836,0.0
1997,HRV,9165.0,3.0,1.0,,42828548.63,0.0
1998,HRV,9165.0,3.0,1.0,,44241417.192,0.0
1999,HRV,9165.0,3.0,1.0,,44395695.503,0.0
2000,HRV,9165.0,3.0,1.0,,47564558.954,0.0
2001,HRV,9165.0,3.0,1.0,,50285469.616,0.0
2002,HRV,9165.0,3.0,1.0,,54539973.75,0.0
2003,HRV,9165.0,3.0,1.0,,58260771.241,0.0
2004,HRV,9165.0,3.0,1.0,,62579027.778,0.0
2005,HRV,9165.0,3.0,1.0,,66004963.615,0.0
2006,HRV,9165.0,3.0,1.0,,75190289.087,0.0
2007,HRV,9165.0,3.0,1.0,,83267577.317,0.0
2008,HRV,9165.0,3.0,1.0,,89785493.347,0.0
2009,HRV,9165.0,3.0,1.0,,86236764.092,0.0
2010,HRV,9165.0,3.0,1.0,,84845416.247,0.0
2011,HRV,9165.0,3.0,1.0,,88627319.35,0.0
2012,HRV,9165.0,3.0,1.0,,90186285.48,0.0
2013,HRV,9165.0,3.0,1.0,,92267957.747,0.0
2014,HRV,9165.0,3.0,1.0,,93163750.092,0.0
2015,HRV,9165.0,3.0,1.0,,94533783.558,0.0
2016,HRV,9165.0,3.0,1.0,,98410499.024,0.0
2017,HRV,9165.0,3.0,,,111997864.063,0.0
2018,HRV,9165.0,3.0,,,118045616.38,0.0
2019,HRV,9165.0,3.0,,,124168818.324,0.0
2020,HRV,9165.0,,,,116493512.462,0.0
2021,HRV,9165.0,,,,131788350.218,0.0
1996,HTI,14962.0,3.0,1.0,,10153768.315,0.0
1997,HTI,14962.0,3.0,1.0,,10606881.041,0.0
1998,HTI,14962.0,3.0,1.0,,10955929.715,0.0
1999,HTI,14962.0,3.0,1.0,,11425067.49,0.0
2000,HTI,14962.0,3.0,1.0,,11786714.053,0.0
2001,HTI,14962.0,3.0,1.0,,11929418.892,0.0
2002,HTI,14962.0,3.0,1.0,,12082091.567,0.0
2003,HTI,14962.0,3.0,1.0,,12367846.442,0.0
2004,HTI,14962.0,3.0,1.0,,12260241.654,0.0
2005,HTI,14962.0,3.0,1.0,,12883151.162,0.0
2006,HTI,14962.0,3.0,1.0,,13577629.101,0.0
2007,HTI,14962.0,3.0,1.0,,14404994.328,0.0
2008,HTI,14962.0,3.0,1.0,,14811519.348,0.0
2009,HTI,14962.0,3.0,1.0,,15384147.158,0.0
2010,HTI,14962.0,3.0,1.0,,14715922.85,0.0
2011,HTI,14962.0,3.0,1.0,,15849403.538,0.0
2012,HTI,14962.0,3.0,1.0,,16607051.385,0.0
2013,HTI,14962.0,3.0,1.0,,17589763.725,0.0
2014,HTI,14962.0,3.0,1.0,,18407830.517,0.0
2015,HTI,14962.0,3.0,1.0,,18831242.031,0.0
2016,HTI,14962.0,3.0,1.0,,19353620.065,0.0
2017,HTI,14962.0,3.0,,,34630691.148,0.0
2018,HTI,14962.0,3.0,,,36049394.909,0.0
2019,HTI,14962.0,3.0,,,36076067.068,0.0
2020,HTI,14962.0,,,,35290173.969,0.0
2021,HTI,14962.0,,,,36095639.133,0.0
1996,HUN,8871.0,3.0,1.0,,96066328.911,0.0
1997,HUN,8871.0,3.0,1.0,,100767764.821,0.0
1998,HUN,8871.0,3.0,1.0,,106543783.305,0.0
1999,HUN,8871.0,3.0,1.0,,111318252.484,0.0
2000,HUN,8871.0,3.0,1.0,,120933247.182,0.0
2001,HUN,8871.0,3.0,1.0,,134788298.336,0.0
2002,HUN,8871.0,3.0,1.0,,147463915.281,0.0
2003,HUN,8871.0,3.0,1.0,,156173612.771,0.0
2004,HUN,8871.0,3.0,1.0,,163724816.976,0.0
2005,HUN,8871.0,3.0,1.0,,171624619.563,0.0
2006,HUN,8871.0,3.0,1.0,,183601429.717,0.0
2007,HUN,8871.0,3.0,1.0,,190395016.635,0.0
2008,HUN,8871.0,3.0,1.0,,206647033.627,0.0
2009,HUN,8871.0,3.0,1.0,,206199745.921,0.0
2010,HUN,8871.0,3.0,1.0,,214666235.885,0.0
2011,HUN,8871.0,3.0,1.0,,226649222.435,0.0
2012,HUN,8871.0,3.0,1.0,,228145954.859,0.0
2013,HUN,8871.0,3.0,1.0,,241058456.723,0.0
2014,HUN,8871.0,3.0,1.0,,251538752.174,0.0
2015,HUN,8871.0,3.0,1.0,,260212333.618,0.0
2016,HUN,8871.0,3.0,1.0,,261948952.241,0.0
2017,HUN,8871.0,3.0,,,288755963.637,0.0
2018,HUN,8871.0,3.0,,,311968303.729,0.0
2019,HUN,8871.0,3.0,,,327479221.872,0.0
2020,HUN,8871.0,,,,324429847.526,0.0
2021,HUN,8871.0,,,,356862735.018,0.0
1996,IDN,3800.0,3.0,1.0,,,0.0
1997,IDN,3800.0,3.0,1.0,,,0.0
1998,IDN,3800.0,3.0,1.0,,,0.0
1999,IDN,3800.0,3.0,1.0,,,0.0
2000,IDN,3800.0,3.0,1.0,,,0.0
2001,IDN,3800.0,3.0,1.0,,,0.0
2002,IDN,,3.0,,,,
2003,IDN,,3.0,,,,
2004,IDN,,3.0,,,,
2005,IDN,,3.0,,,,
2006,IDN,,3.0,,,,
2007,IDN,,3.0,,,,
2008,IDN,,3.0,,,,
2009,IDN,,3.0,,,,
2010,IDN,,3.0,,,,
2011,IDN,,3.0,,,,
2012,IDN,,3.0,,,,
2013,IDN,,3.0,,,,
2014,IDN,,3.0,,,,
2015,IDN,,3.0,,,,
2016,IDN,,3.0,,,,
2017,IDN,,3.0,,,,
2018,IDN,,3.0,,,,
2019,IDN,,3.0,,,,
2020,IDN,,,,,,
2021,IDN,,,,,,
1996,IDN,,3.0,,,,
